"global","stock","m","g","b","d","c_","del","r","f","rho_plus","vul","eq"
"global","stock","m","g","b","d","c_","del","r","f","rho","vul","equlbr"
TRUE,TRUE,0.05,0.1,0.4525,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.455,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.4575,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.46,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.4625,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.465,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.4675,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.47,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.4725,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.475,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.4775,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.48,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.4825,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.485,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.4875,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.49,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.4925,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.495,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.4975,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5025,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.505,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5075,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.51,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5125,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.515,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5175,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.52,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5225,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.525,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5275,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.53,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5325,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.535,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5375,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.54,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5425,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.545,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5475,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.55,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5525,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.555,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5575,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.56,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5625,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.565,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5675,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.57,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5725,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.575,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5775,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.58,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5825,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.585,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5875,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.59,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5925,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.595,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.5975,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6025,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.605,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6075,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.61,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6125,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.615,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6175,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.62,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6225,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.625,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6275,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.63,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6325,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.635,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6375,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.64,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6425,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.645,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6475,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.65,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6525,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.655,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6575,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.66,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6625,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.665,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6675,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.67,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6725,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.675,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6775,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.68,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6825,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.685,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6875,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.69,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6925,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.695,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.6975,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7025,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.705,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7075,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.71,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7125,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.715,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7175,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.72,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7225,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.725,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7275,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.73,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7325,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.735,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7375,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.74,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7425,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.745,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7475,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.75,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7525,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.755,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7575,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.76,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7625,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.765,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7675,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.77,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7725,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.775,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7775,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.78,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7825,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.785,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7875,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.79,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7925,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.795,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.7975,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.8,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.8025,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.805,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.8075,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.81,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.8125,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.815,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.8175,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,TRUE,0.05,0.1,0.82,0.1,0.2,0.1,0.01,0.9,0.5322,NA,0.553532705401974
TRUE,TRUE,0.05,0.1,0.8225,0.1,0.2,0.1,0.01,0.9,0.4977,NA,0.518936383416371
TRUE,TRUE,0.05,0.1,0.825,0.1,0.2,0.1,0.01,0.9,0.5517,NA,0.553532705401974
TRUE,TRUE,0.05,0.1,0.8275,0.1,0.2,0.1,0.01,0.9,0.4933,NA,0.536166973467794
TRUE,TRUE,0.05,0.1,0.83,0.1,0.2,0.1,0.01,0.9,0.5538,NA,0.580601018620739
TRUE,TRUE,0.05,0.1,0.8325,0.1,0.2,0.1,0.01,0.9,0.5527,NA,0.580601018620739
TRUE,TRUE,0.05,0.1,0.835,0.1,0.2,0.1,0.01,0.9,0.5163,NA,0.540769139781663
TRUE,TRUE,0.05,0.1,0.8375,0.1,0.2,0.1,0.01,0.9,0.5733,NA,0.580530143391488
TRUE,TRUE,0.05,0.1,0.84,0.1,0.2,0.1,0.01,0.9,0.5194,NA,0.519669955800405
TRUE,TRUE,0.05,0.1,0.8425,0.1,0.2,0.1,0.01,0.9,0.4396,NA,0.450450324862091
TRUE,TRUE,0.05,0.1,0.845,0.1,0.2,0.1,0.01,0.9,0.4933,NA,0.456594621725985
TRUE,TRUE,0.05,0.1,0.8475,0.1,0.2,0.1,0.01,0.9,0.4665,NA,0.470075392457214
TRUE,TRUE,0.05,0.1,0.85,0.1,0.2,0.1,0.01,0.9,0.3883,NA,0.444521869547294
TRUE,TRUE,0.05,0.1,0.8525,0.1,0.2,0.1,0.01,0.9,0.4196,NA,0.461869064456457
TRUE,TRUE,0.05,0.1,0.855,0.1,0.2,0.1,0.01,0.9,0.4402,NA,0.447187780453248
TRUE,TRUE,0.05,0.1,0.8575,0.1,0.2,0.1,0.01,0.9,0.4198,NA,0.44467206171101
TRUE,TRUE,0.05,0.1,0.86,0.1,0.2,0.1,0.01,0.9,0.5204,NA,0.451169800499434
TRUE,TRUE,0.05,0.1,0.8625,0.1,0.2,0.1,0.01,0.9,0.3415,NA,0.421277563128427
TRUE,TRUE,0.05,0.1,0.865,0.1,0.2,0.1,0.01,0.9,0.4308,NA,0.431771442743617
TRUE,TRUE,0.05,0.1,0.8675,0.1,0.2,0.1,0.01,0.9,0.4692,NA,0.428305398564147
TRUE,TRUE,0.05,0.1,0.87,0.1,0.2,0.1,0.01,0.9,0.404,NA,0.41317454367647
TRUE,TRUE,0.05,0.1,0.8725,0.1,0.2,0.1,0.01,0.9,0.3184,NA,0.400194112789991
TRUE,TRUE,0.05,0.1,0.875,0.1,0.2,0.1,0.01,0.9,0.4413,NA,0.409792594062975
TRUE,TRUE,0.05,0.1,0.8775,0.1,0.2,0.1,0.01,0.9,0.4366,NA,0.401582080550443
TRUE,TRUE,0.05,0.1,0.88,0.1,0.2,0.1,0.01,0.9,0.3308,NA,0.41610096027761
TRUE,TRUE,0.05,0.1,0.8825,0.1,0.2,0.1,0.01,0.9,0.5262,NA,0.41560620276854
TRUE,TRUE,0.05,0.1,0.885,0.1,0.2,0.1,0.01,0.9,0.5035,NA,0.416160331178698
TRUE,TRUE,0.05,0.1,0.8875,0.1,0.2,0.1,0.01,0.9,0.1474,NA,0.385030188708047
TRUE,TRUE,0.05,0.1,0.89,0.1,0.2,0.1,0.01,0.9,0.4003,NA,0.402997419172171
TRUE,TRUE,0.05,0.1,0.8925,0.1,0.2,0.1,0.01,0.9,0.4359,NA,0.39367711621372
TRUE,TRUE,0.05,0.1,0.895,0.1,0.2,0.1,0.01,0.9,0.33,NA,0.387859475706177
TRUE,TRUE,0.05,0.1,0.8975,0.1,0.2,0.1,0.01,0.9,0.3428,NA,0.389751718639426
TRUE,TRUE,0.05,0.1,0.9,0.1,0.2,0.1,0.01,0.9,0.4649,NA,0.396947961066966
TRUE,TRUE,0.05,0.1,0.9025,0.1,0.2,0.1,0.01,0.9,0.3555,NA,0.3928097951357
TRUE,TRUE,0.05,0.1,0.905,0.1,0.2,0.1,0.01,0.9,0.4835,NA,0.3979264436517
TRUE,TRUE,0.05,0.1,0.9075,0.1,0.2,0.1,0.01,0.9,0.3947,NA,0.375543654525931
TRUE,TRUE,0.05,0.1,0.91,0.1,0.2,0.1,0.01,0.9,0.3828,NA,0.376155206141389
TRUE,TRUE,0.05,0.1,0.9125,0.1,0.2,0.1,0.01,0.9,0.4738,NA,0.379923469421411
TRUE,TRUE,0.05,0.1,0.915,0.1,0.2,0.1,0.01,0.9,0.465,NA,0.390476612855224
TRUE,TRUE,0.05,0.1,0.9175,0.1,0.2,0.1,0.01,0.9,0.48,NA,0.381283835567176
TRUE,TRUE,0.05,0.1,0.92,0.1,0.2,0.1,0.01,0.9,0.4217,NA,0.368257299141063
TRUE,TRUE,0.05,0.1,0.9225,0.1,0.2,0.1,0.01,0.9,0.2155,NA,0.361141676181366
TRUE,TRUE,0.05,0.1,0.925,0.1,0.2,0.1,0.01,0.9,0.2268,NA,0.362767360829592
TRUE,TRUE,0.05,0.1,0.9275,0.1,0.2,0.1,0.01,0.9,0.1904,NA,0.359807781085385
TRUE,TRUE,0.05,0.1,0.93,0.1,0.2,0.1,0.01,0.9,0.4531,NA,0.363330097823209
TRUE,TRUE,0.05,0.1,0.9325,0.1,0.2,0.1,0.01,0.9,0.3249,NA,0.350527419574374
TRUE,TRUE,0.05,0.1,0.935,0.1,0.2,0.1,0.01,0.9,0.3064,NA,0.35271828177791
TRUE,TRUE,0.05,0.1,0.9375,0.1,0.2,0.1,0.01,0.9,0.2804,NA,0.354572088257825
TRUE,TRUE,0.05,0.1,0.94,0.1,0.2,0.1,0.01,0.9,0.4454,NA,0.357078940202255
TRUE,TRUE,0.05,0.1,0.9425,0.1,0.2,0.1,0.01,0.9,0.2089,NA,0.352377919801477
TRUE,TRUE,0.05,0.1,0.945,0.1,0.2,0.1,0.01,0.9,0.3742,NA,0.357246222032754
TRUE,TRUE,0.05,0.1,0.9475,0.1,0.2,0.1,0.01,0.9,0.2881,NA,0.35310072449957
TRUE,TRUE,0.05,0.1,0.95,0.1,0.2,0.1,0.01,0.9,0.5098,NA,0.347637171340451
TRUE,TRUE,0.05,0.1,0.9525,0.1,0.2,0.1,0.01,0.9,0.5209,NA,0.351671467140898
TRUE,TRUE,0.05,0.1,0.955,0.1,0.2,0.1,0.01,0.9,0.1803,NA,0.354051319776328
TRUE,TRUE,0.05,0.1,0.9575,0.1,0.2,0.1,0.01,0.9,0,NA,0.336984989165497
TRUE,TRUE,0.05,0.1,0.96,0.1,0.2,0.1,0.01,0.9,0.3502,NA,0.342066296143847
TRUE,TRUE,0.05,0.1,0.9625,0.1,0.2,0.1,0.01,0.9,0.495,NA,0.346945530686038
TRUE,TRUE,0.05,0.1,0.965,0.1,0.2,0.1,0.01,0.9,0,NA,0.33662318431852
TRUE,TRUE,0.05,0.1,0.9675,0.1,0.2,0.1,0.01,0.9,0.3372,NA,0.338008153223176
TRUE,TRUE,0.05,0.1,0.97,0.1,0.2,0.1,0.01,0.9,0.2102,NA,0.334675571796346
TRUE,TRUE,0.05,0.1,0.9725,0.1,0.2,0.1,0.01,0.9,0.3455,NA,0.341870855132257
TRUE,TRUE,0.05,0.1,0.975,0.1,0.2,0.1,0.01,0.9,0.4691,NA,0.340475508381295
TRUE,TRUE,0.05,0.1,0.9775,0.1,0.2,0.1,0.01,0.9,0.3467,NA,0.327481341762958
TRUE,TRUE,0.05,0.1,0.98,0.1,0.2,0.1,0.01,0.9,0.3578,NA,0.334894121377446
TRUE,TRUE,0.05,0.1,0.9825,0.1,0.2,0.1,0.01,0.9,0.4029,NA,0.339197183074677
TRUE,TRUE,0.05,0.1,0.985,0.1,0.2,0.1,0.01,0.9,0.2533,NA,0.320536667381795
TRUE,TRUE,0.05,0.1,0.9875,0.1,0.2,0.1,0.01,0.9,0.3366,NA,0.329262491563272
TRUE,TRUE,0.05,0.1,0.99,0.1,0.2,0.1,0.01,0.9,0.3568,NA,0.319239882427872
TRUE,TRUE,0.05,0.1,0.9925,0.1,0.2,0.1,0.01,0.9,0.2618,NA,0.318493277204545
TRUE,TRUE,0.05,0.1,0.995,0.1,0.2,0.1,0.01,0.9,0.2908,NA,0.324603884726595
TRUE,TRUE,0.05,0.1,0.9975,0.1,0.2,0.1,0.01,0.9,0.3704,NA,0.329452518956048
TRUE,TRUE,0.05,0.1,1,0.1,0.2,0.1,0.01,0.9,0.3536,NA,0.317939780146388
"global","stock","m","g","b","d","c_","del","r","f","rho","vul","equlbr"
FALSE,TRUE,0.05,0.1,0.2,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2025,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.205,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2075,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.21,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2125,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.215,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2175,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.22,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2225,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.225,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2275,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.23,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2325,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.235,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2375,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.24,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2425,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.245,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2475,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.25,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2525,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.255,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2575,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.26,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2625,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.265,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2675,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.27,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2725,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.275,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2775,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.28,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2825,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.285,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2875,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.29,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2925,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.295,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.2975,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.3,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.3025,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.305,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.3075,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.31,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.3125,0.1,0.2,0.1,0.01,0.9,0,NA,0
FALSE,TRUE,0.05,0.1,0.315,0.1,0.2,0.1,0.01,0.9,0,NA,0
